2024-02-19 17:57:03,realme 10 Pro+ 5G,E4:6A:35:9A:6F:D8,4
2024-02-19 17:57:03,OPPO Reno8 Pro 5G,C0:ED:E5:05:5D:F2,3
2024-02-19 17:57:03,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,3
2024-02-19 17:57:03,realme X2,44:46:87:34:D4:86,5
2024-02-19 17:57:03,Aditya Vikram Singh,58:85:A2:BC:C5:9E,3
2024-02-19 17:57:03,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,3
2024-02-19 17:57:21,Unknown,AC:50:DE:73:2E:26,-3
2024-02-19 17:57:21,Unknown,D0:49:7C:85:41:8B,-4
2024-02-19 17:57:21,JBL E25BT,00:14:41:22:CE:7A,2
2024-02-19 17:57:21,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,2
2024-02-19 17:57:21,AirPods Pro,41:42:11:A4:E5:AE,2
2024-02-19 17:57:21,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,2
2024-02-19 17:57:21,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,2
2024-02-19 17:57:21,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,2
2024-02-19 17:57:21,Airdopes 138,A2:5D:B6:45:56:56,2
2024-02-19 17:57:21,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,2
2024-02-19 17:57:21,realme X2,44:46:87:34:D4:86,4
2024-02-19 17:57:21,realme 10 Pro+ 5G,E4:6A:35:9A:6F:D8,3
2024-02-19 17:57:21,OnePlus 10R 5G,2C:A7:EF:67:E8:22,5
2024-02-19 17:57:21,OPPO Reno8 Pro 5G,C0:ED:E5:05:5D:F2,2
2024-02-19 17:57:21,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,2
2024-02-19 17:57:21,Aditya Vikram Singh,58:85:A2:BC:C5:9E,2
2024-02-19 17:57:21,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,2
2024-02-19 17:57:39,Unknown,D0:49:7C:85:41:8B,-5
2024-02-19 17:57:39,JBL E25BT,00:14:41:22:CE:7A,1
2024-02-19 17:57:39,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,1
2024-02-19 17:57:39,AirPods Pro,41:42:11:A4:E5:AE,1
2024-02-19 17:57:39,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,1
2024-02-19 17:57:39,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,1
2024-02-19 17:57:39,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,1
2024-02-19 17:57:39,Airdopes 138,A2:5D:B6:45:56:56,1
2024-02-19 17:57:39,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,1
2024-02-19 17:57:39,realme 10 Pro+ 5G,E4:6A:35:9A:6F:D8,2
2024-02-19 17:57:39,Unknown,68:D8:8C:10:DF:AA,-6
2024-02-19 17:57:39,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,1
2024-02-19 17:57:39,OPPO Reno8 Pro 5G,C0:ED:E5:05:5D:F2,1
2024-02-19 17:57:39,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,1
2024-02-19 17:57:39,Aditya Vikram Singh,58:85:A2:BC:C5:9E,1
2024-02-19 17:57:39,realme X2,44:46:87:34:D4:86,3
2024-02-19 17:57:57,Unknown,D0:49:7C:85:41:8B,-7
2024-02-19 17:57:57,JBL E25BT,00:14:41:22:CE:7A,0
2024-02-19 17:57:57,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,0
2024-02-19 17:57:57,AirPods Pro,41:42:11:A4:E5:AE,0
2024-02-19 17:57:57,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,0
2024-02-19 17:57:57,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,0
2024-02-19 17:57:57,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,0
2024-02-19 17:57:57,Airdopes 138,A2:5D:B6:45:56:56,0
2024-02-19 17:57:57,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,0
2024-02-19 17:57:57,Unknown,68:D8:8C:10:DF:AA,-8
2024-02-19 17:57:57,realme X2,44:46:87:34:D4:86,2
2024-02-19 17:57:57,Rockerz 255 Pro+,30:63:71:13:25:A5,5
2024-02-19 17:57:57,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,0
2024-02-19 17:57:57,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,0
2024-02-19 17:57:57,Aditya Vikram Singh,58:85:A2:BC:C5:9E,0
2024-02-19 17:58:15,Unknown,E4:6A:35:9A:6F:D8,-9
2024-02-19 17:58:15,JBL E25BT,00:14:41:22:CE:7A,-1
2024-02-19 17:58:15,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-1
2024-02-19 17:58:15,AirPods Pro,41:42:11:A4:E5:AE,-1
2024-02-19 17:58:15,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-1
2024-02-19 17:58:15,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-1
2024-02-19 17:58:15,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-1
2024-02-19 17:58:15,Airdopes 138,A2:5D:B6:45:56:56,-1
2024-02-19 17:58:15,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-1
2024-02-19 17:58:15,realme X2,44:46:87:34:D4:86,1
2024-02-19 17:58:15,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-1
2024-02-19 17:58:15,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-1
2024-02-19 17:58:15,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-1
2024-02-19 17:58:32,Unknown,C0:ED:E5:05:5D:F2,-10
2024-02-19 17:58:32,Unknown,30:63:71:13:25:A5,-11
2024-02-19 17:58:32,Unknown,AC:50:DE:73:2E:26,-12
2024-02-19 17:58:33,Unknown,7C:B0:73:6C:D7:CE,-13
2024-02-19 17:58:33,Unknown,D0:49:7C:85:41:8B,-14
2024-02-19 17:58:33,JBL E25BT,00:14:41:22:CE:7A,-2
2024-02-19 17:58:33,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-2
2024-02-19 17:58:33,AirPods Pro,41:42:11:A4:E5:AE,-2
2024-02-19 17:58:33,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-2
2024-02-19 17:58:33,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-2
2024-02-19 17:58:33,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-2
2024-02-19 17:58:33,Airdopes 138,A2:5D:B6:45:56:56,-2
2024-02-19 17:58:33,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-2
2024-02-19 17:58:33,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-2
2024-02-19 17:58:33,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-2
2024-02-19 17:58:33,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-2
2024-02-19 17:58:51,Unknown,AC:50:DE:73:2E:26,-15
2024-02-19 17:58:51,Unknown,E4:6A:35:9A:6F:D8,-16
2024-02-19 17:58:51,Unknown,D0:49:7C:85:41:8B,-17
2024-02-19 17:58:51,JBL E25BT,00:14:41:22:CE:7A,-3
2024-02-19 17:58:51,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-3
2024-02-19 17:58:51,AirPods Pro,41:42:11:A4:E5:AE,-3
2024-02-19 17:58:51,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-3
2024-02-19 17:58:51,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-3
2024-02-19 17:58:51,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-3
2024-02-19 17:58:51,Airdopes 138,A2:5D:B6:45:56:56,-3
2024-02-19 17:58:51,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-3
2024-02-19 17:58:51,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-3
2024-02-19 17:58:51,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-3
2024-02-19 17:58:51,OPPO Reno8 Pro 5G,C0:ED:E5:05:5D:F2,0
2024-02-19 17:58:51,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-3
2024-02-19 17:59:27,Unknown,44:46:87:34:D4:86,-18
2024-02-19 17:59:27,JBL E25BT,00:14:41:22:CE:7A,-4
2024-02-19 17:59:27,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-4
2024-02-19 17:59:27,AirPods Pro,41:42:11:A4:E5:AE,-4
2024-02-19 17:59:27,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-4
2024-02-19 17:59:27,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-4
2024-02-19 17:59:27,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-4
2024-02-19 17:59:27,Airdopes 138,A2:5D:B6:45:56:56,-4
2024-02-19 17:59:27,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-4
2024-02-19 17:59:27,Unknown,68:D8:8C:10:DF:AA,-19
2024-02-19 17:59:27,OPPO Reno8 Pro 5G,C0:ED:E5:05:5D:F2,-1
2024-02-19 17:59:27,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-4
2024-02-19 17:59:27,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-4
2024-02-19 17:59:27,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-4
2024-02-19 17:59:45,Unknown,94:65:2D:B7:44:F4,-20
2024-02-19 17:59:45,Unknown,AC:50:DE:73:2E:26,-21
2024-02-19 17:59:45,Unknown,D0:49:7C:85:41:8B,-22
2024-02-19 17:59:45,JBL E25BT,00:14:41:22:CE:7A,-5
2024-02-19 17:59:45,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-5
2024-02-19 17:59:45,AirPods Pro,41:42:11:A4:E5:AE,-5
2024-02-19 17:59:45,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-5
2024-02-19 17:59:45,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-5
2024-02-19 17:59:45,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-5
2024-02-19 17:59:45,Airdopes 138,A2:5D:B6:45:56:56,-5
2024-02-19 17:59:45,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-5
2024-02-19 17:59:45,Unknown,68:D8:8C:10:DF:AA,-23
2024-02-19 17:59:45,Unknown,48:D8:45:EE:C1:14,-24
2024-02-19 17:59:45,Unknown,7F:E8:20:BC:5F:FA,-25
2024-02-19 17:59:45,realme X2,44:46:87:34:D4:86,0
2024-02-19 17:59:45,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-5
2024-02-19 17:59:45,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-5
2024-02-19 17:59:45,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-5
2024-02-19 18:00:04,JBL E25BT,00:14:41:22:CE:7A,-6
2024-02-19 18:00:04,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-6
2024-02-19 18:00:04,AirPods Pro,41:42:11:A4:E5:AE,-6
2024-02-19 18:00:04,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-6
2024-02-19 18:00:04,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-6
2024-02-19 18:00:04,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-6
2024-02-19 18:00:04,Airdopes 138,A2:5D:B6:45:56:56,-6
2024-02-19 18:00:04,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-6
2024-02-19 18:00:04,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,5
2024-02-19 18:00:04,realme X2,44:46:87:34:D4:86,-1
2024-02-19 18:00:04,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-6
2024-02-19 18:00:04,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-6
2024-02-19 18:00:04,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-6
2024-02-19 18:00:22,Unknown,10:82:D7:FD:C1:F2,-26
2024-02-19 18:00:22,Unknown,E4:6A:35:9A:6F:D8,-27
2024-02-19 18:00:22,JBL E25BT,00:14:41:22:CE:7A,-7
2024-02-19 18:00:22,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-7
2024-02-19 18:00:22,AirPods Pro,41:42:11:A4:E5:AE,-7
2024-02-19 18:00:22,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-7
2024-02-19 18:00:22,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-7
2024-02-19 18:00:22,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-7
2024-02-19 18:00:22,Airdopes 138,A2:5D:B6:45:56:56,-7
2024-02-19 18:00:22,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-7
2024-02-19 18:00:22,realme X2,44:46:87:34:D4:86,-2
2024-02-19 18:00:22,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-7
2024-02-19 18:00:22,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-7
2024-02-19 18:00:22,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-7
2024-02-19 18:00:22,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,4
2024-02-19 18:00:40,Unknown,E4:6A:35:9A:6F:D8,-28
2024-02-19 18:00:40,JBL E25BT,00:14:41:22:CE:7A,-8
2024-02-19 18:00:40,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-8
2024-02-19 18:00:40,AirPods Pro,41:42:11:A4:E5:AE,-8
2024-02-19 18:00:40,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-8
2024-02-19 18:00:40,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-8
2024-02-19 18:00:40,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-8
2024-02-19 18:00:40,Airdopes 138,A2:5D:B6:45:56:56,-8
2024-02-19 18:00:40,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-8
2024-02-19 18:00:40,OnePlus Nord2 5G,D0:49:7C:85:41:8B,5
2024-02-19 18:00:40,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-8
2024-02-19 18:00:40,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-8
2024-02-19 18:00:40,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,3
2024-02-19 18:00:40,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-8
2024-02-19 18:00:58,Unknown,44:46:87:34:D4:86,-29
2024-02-19 18:00:58,JBL E25BT,00:14:41:22:CE:7A,-9
2024-02-19 18:00:58,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-9
2024-02-19 18:00:58,AirPods Pro,41:42:11:A4:E5:AE,-9
2024-02-19 18:00:58,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-9
2024-02-19 18:00:58,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-9
2024-02-19 18:00:58,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-9
2024-02-19 18:00:58,Airdopes 138,A2:5D:B6:45:56:56,-9
2024-02-19 18:00:58,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-9
2024-02-19 18:00:58,OnePlus Nord2 5G,D0:49:7C:85:41:8B,4
2024-02-19 18:00:58,realme 10 Pro+ 5G,E4:6A:35:9A:6F:D8,1
2024-02-19 18:00:58,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,2
2024-02-19 18:00:58,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-9
2024-02-19 18:00:58,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-9
2024-02-19 18:00:58,realme 8i,10:82:D7:FD:C1:F2,5
2024-02-19 18:00:58,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-9
2024-02-19 18:01:16,JBL E25BT,00:14:41:22:CE:7A,-10
2024-02-19 18:01:16,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-10
2024-02-19 18:01:16,AirPods Pro,41:42:11:A4:E5:AE,-10
2024-02-19 18:01:16,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-10
2024-02-19 18:01:16,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-10
2024-02-19 18:01:16,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-10
2024-02-19 18:01:16,Airdopes 138,A2:5D:B6:45:56:56,-10
2024-02-19 18:01:16,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-10
2024-02-19 18:01:16,OnePlus Nord2 5G,D0:49:7C:85:41:8B,3
2024-02-19 18:01:16,realme X2,44:46:87:34:D4:86,-3
2024-02-19 18:01:16,realme 10 Pro+ 5G,E4:6A:35:9A:6F:D8,0
2024-02-19 18:01:16,realme 8i,10:82:D7:FD:C1:F2,4
2024-02-19 18:01:16,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,1
2024-02-19 18:01:16,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-10
2024-02-19 18:01:16,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-10
2024-02-19 18:01:16,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-10
2024-02-19 18:01:34,Unknown,AC:5F:EA:39:C6:23,-30
2024-02-19 18:01:34,Unknown,44:8C:00:C6:2C:60,-31
2024-02-19 18:01:34,JBL E25BT,00:14:41:22:CE:7A,-11
2024-02-19 18:01:34,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-11
2024-02-19 18:01:34,AirPods Pro,41:42:11:A4:E5:AE,-11
2024-02-19 18:01:34,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-11
2024-02-19 18:01:34,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-11
2024-02-19 18:01:34,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-11
2024-02-19 18:01:34,Airdopes 138,A2:5D:B6:45:56:56,-11
2024-02-19 18:01:34,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-11
2024-02-19 18:01:34,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,0
2024-02-19 18:01:34,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-11
2024-02-19 18:01:34,OnePlus Nord2 5G,D0:49:7C:85:41:8B,2
2024-02-19 18:01:34,realme 8i,10:82:D7:FD:C1:F2,3
2024-02-19 18:01:34,realme X2,44:46:87:34:D4:86,-4
2024-02-19 18:01:34,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-11
2024-02-19 18:01:34,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-11
2024-02-19 18:01:52,Unknown,9C:74:03:54:6F:5C,-32
2024-02-19 18:01:52,Unknown,60:C7:BE:48:2E:FE,-33
2024-02-19 18:01:52,JBL E25BT,00:14:41:22:CE:7A,-12
2024-02-19 18:01:52,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-12
2024-02-19 18:01:52,AirPods Pro,41:42:11:A4:E5:AE,-12
2024-02-19 18:01:52,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-12
2024-02-19 18:01:52,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-12
2024-02-19 18:01:52,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-12
2024-02-19 18:01:52,Airdopes 138,A2:5D:B6:45:56:56,-12
2024-02-19 18:01:52,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-12
2024-02-19 18:01:52,OnePlus Nord2 5G,D0:49:7C:85:41:8B,1
2024-02-19 18:01:52,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-12
2024-02-19 18:01:52,realme X2,44:46:87:34:D4:86,-5
2024-02-19 18:01:52,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,-1
2024-02-19 18:01:52,realme 8i,10:82:D7:FD:C1:F2,2
2024-02-19 18:01:52,OnePlus Nord,AC:5F:EA:39:C6:23,5
2024-02-19 18:01:52,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-12
2024-02-19 18:01:52,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-12
2024-02-19 18:02:10,Unknown,D0:49:7C:C3:92:6A,-34
2024-02-19 18:02:10,JBL E25BT,00:14:41:22:CE:7A,-13
2024-02-19 18:02:10,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-13
2024-02-19 18:02:10,AirPods Pro,41:42:11:A4:E5:AE,-13
2024-02-19 18:02:10,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-13
2024-02-19 18:02:10,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-13
2024-02-19 18:02:10,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-13
2024-02-19 18:02:10,Airdopes 138,A2:5D:B6:45:56:56,-13
2024-02-19 18:02:10,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-13
2024-02-19 18:02:10,OnePlus Nord,AC:5F:EA:39:C6:23,4
2024-02-19 18:02:10,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,-2
2024-02-19 18:02:10,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-13
2024-02-19 18:02:10,realme 8i,10:82:D7:FD:C1:F2,1
2024-02-19 18:02:10,OnePlus Nord2 5G,D0:49:7C:85:41:8B,0
2024-02-19 18:02:10,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-13
2024-02-19 18:02:10,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-13
2024-02-19 18:02:28,Unknown,44:46:87:34:D4:86,-35
2024-02-19 18:02:28,JBL E25BT,00:14:41:22:CE:7A,-14
2024-02-19 18:02:28,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-14
2024-02-19 18:02:28,AirPods Pro,41:42:11:A4:E5:AE,-14
2024-02-19 18:02:28,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-14
2024-02-19 18:02:28,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-14
2024-02-19 18:02:28,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-14
2024-02-19 18:02:28,Airdopes 138,A2:5D:B6:45:56:56,-14
2024-02-19 18:02:28,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-14
2024-02-19 18:02:28,realme 10 Pro+ 5G,E4:6A:35:9A:6F:D8,-1
2024-02-19 18:02:28,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,-3
2024-02-19 18:02:28,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-14
2024-02-19 18:02:28,realme 8i,10:82:D7:FD:C1:F2,0
2024-02-19 18:02:28,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-14
2024-02-19 18:02:28,Aditya Vikram Singh,58:85:A2:BC:C5:9E,-14
2024-02-19 18:02:46,Unknown,D0:49:7C:85:41:8B,-36
2024-02-19 18:02:46,Unknown,90:DF:7D:7D:8B:9A,-37
2024-02-19 18:02:46,Unknown,9C:74:03:54:6F:5C,-38
2024-02-19 18:02:46,Unknown,44:8C:00:C6:2C:60,-39
2024-02-19 18:02:46,JBL E25BT,00:14:41:22:CE:7A,-15
2024-02-19 18:02:46,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-15
2024-02-19 18:02:46,AirPods Pro,41:42:11:A4:E5:AE,-15
2024-02-19 18:02:46,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-15
2024-02-19 18:02:46,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-15
2024-02-19 18:02:46,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-15
2024-02-19 18:02:46,Airdopes 138,A2:5D:B6:45:56:56,-15
2024-02-19 18:02:46,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-15
2024-02-19 18:02:46,OnePlus Nord CE 5G,D0:49:7C:77:0D:8A,-15
2024-02-19 18:02:46,OnePlus Nord CE 2 Lite 5G,94:65:2D:B7:44:F4,-4
2024-02-19 18:02:46,LAPTOP-CUMME7NO,90:E8:68:A1:A9:9C,-15
